Sr No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime,valence,arousal,Scene_ID,Influence_0,Influence_1,ElapsedTime_0,ElapsedTime_1,Sequence_Length
9375,"IRachel, you cant go! Ross loves Emily!",Phoebe,fear,negative,936,6,4,23,"00:20:35,692","00:20:37,735",0,1,217,0.0,0.0,1.0,1.0,1
9379,Thats not why youre going!,Phoebe,sadness,negative,936,10,4,23,"00:20:45,619","00:20:48,829",0,0,217,0.0,0.8537117903930131,1.0,0.0,1
9380,"Youre going because you hope hes gonna say, ""Yeah, I love you too, Rach.",Phoebe,sadness,negative,936,11,4,23,"00:20:45,619","00:20:52,792",0,0,217,0.34615384615384615,0.0,0.0,1.0,2
9381,"Forget that British chippy.""",Phoebe,sadness,negative,936,12,4,23,"00:20:48,997","00:20:52,792",0,0,217,0.2662721893491124,0.0,0.23076923076923078,1.0,3
9383,No!,Phoebe,sadness,negative,936,14,4,23,"0:20:55,379","0:20:58,401",0,0,217,0.225,0.0,0.35,1.0,4
9384,Because hes in love with the British chippy!,Phoebe,sadness,negative,936,15,4,23,"0:20:58,401","0:20:59,220",0,0,217,0.3010033444816053,0.0,0.13043478260869565,1.0,5
9385,"Look, Rachel, if you go, youre just gonna mess with his head and ruin his wedding!",Phoebe,anger,negative,936,16,4,23,"00:21:00,467","00:21:04,720",0,1,217,0.31846153846153846,0.0,0.08,1.0,1
9386,"Yknow, its too late!",Phoebe,anger,negative,936,17,4,23,"0:21:04,888","0:21:07,440",0,1,217,0.0,0.2845705967976711,1.0,0.6666666666666666,2
9387,You missed youre chance!,Phoebe,sadness,negative,936,18,4,23,"0:21:07,440","0:21:07,577",0,0,217,0.0,0.5691411935953422,1.0,0.3333333333333333,1
9388,"Im sorry, I know this must be really hard, its over.",Phoebe,sadness,negative,936,19,4,23,"00:21:08,475","00:21:14,146",0,0,217,0.2596153846153846,0.0,0.25,1.0,2
9390,"I do! I do! I do!  I do!  Ugh, like I can really chase you. Im carrying a litter.",Phoebe,joy,positive,936,21,4,23,"00:21:21,697","00:21:29,036",1,1,217,0.081447963800905,0.0,0.7647058823529411,1.0,1
9408,Hey!,Phoebe,anger,negative,939,0,9,1,"0:05:55,104","0:05:55,786",0,1,218,0.0,0.0,1.0,1.0,1
9415,I’m like the one who talked him into it.,Phoebe,joy,positive,939,7,9,1,"0:06:08,994","0:06:12,610",1,1,218,0.0,0.8537117903930131,1.0,0.0,2
9416,I  like to think of myself as the puppet master of the group.,Phoebe,sadness,negative,939,8,9,1,"00:06:12,705","00:06:16,500",0,0,218,0.0,0.8537117903930131,1.0,0.0,1
9422,Especially Ross!,Phoebe,joy,positive,939,14,9,1,"00:06:38,815","00:06:41,066",1,1,218,0.04615384615384614,0.0,0.8666666666666667,1.0,1
9425,"There he goes, your fiancée.",Phoebe,joy,positive,939,17,9,1,"00:07:00,545","00:07:03,755",1,1,218,0.0,0.46242721979621554,1.0,0.4583333333333333,2
9429,"Oh, that is so unfortunate.",Phoebe,sadness,negative,940,0,3,6,"0:01:52,904","0:01:54,786",0,0,219,0.0,0.0,1.0,1.0,1
9431,Cute naked guy is really starting to put on weight.,Phoebe,joy,positive,940,2,3,6,"00:01:55,698","00:01:58,325",1,1,219,0.34615384615384615,0.0,0.0,1.0,1
9435,Bye-bye!  Thats why I moved out.,Phoebe,joy,positive,940,6,3,6,"00:02:13,424","00:02:18,720",1,1,219,0.0,0.12195882719900192,1.0,0.8571428571428571,2
9493,"Where?  Ooh, come to Momma.",Phoebe,joy,positive,946,6,1,11,"00:00:17,058","00:00:21,103",1,1,220,0.0,0.0,1.0,1.0,1
9495,We should do something. Whistle.,Phoebe,joy,positive,946,8,1,11,"0:00:27,318","0:00:28,870",1,1,220,0.0,0.8537117903930131,1.0,0.0,2
9499,Do it!,Phoebe,joy,positive,946,12,1,11,"0:00:31,091","0:00:31,300",1,1,220,0.0,0.8537117903930131,1.0,0.0,3
9501,Do it do it do it!,Phoebe,joy,positive,946,14,1,11,"0:00:31,489","0:00:32,449",1,1,220,0.0,0.8537117903930131,1.0,0.0,4
9523,Olé!,Phoebe,joy,positive,948,3,9,19,"00:06:37,398","00:06:38,607",1,1,221,0.0,0.0,1.0,1.0,1
9525,"Well, you said that you had customers lined up in the street,    so I am here to entertain!",Phoebe,joy,positive,948,5,9,19,"00:06:42,361","00:06:46,365",1,1,221,0.0,0.8537117903930131,1.0,0.0,2
9527,Yeah!,Phoebe,joy,positive,948,7,9,19,"0:06:47,094","0:06:49,370",1,1,221,0.0,0.8537117903930131,1.0,0.0,3
9528,"It really has been great too, you know, some of this people    must have seen me play before because they were requesting a bunch of my songs!",Phoebe,joy,positive,948,8,9,19,"00:06:46,532","00:06:54,081",1,1,221,0.0,0.8537117903930131,1.0,0.0,4
9529,"Yeah, ""You suck"" and ""shut up and go home"".",Phoebe,joy,positive,948,9,9,19,"00:06:54,248","00:06:58,710",1,1,221,0.0,0.8537117903930131,1.0,0.0,5
9575,"Oh, please!",Phoebe,disgust,negative,952,5,8,19,"00:18:55,218","00:18:56,803",0,1,222,0.0,0.0,1.0,1.0,1
9583,"No, Mike, I don't want to kill him!",Phoebe,anger,negative,953,6,9,12,"00:08:23,669","00:08:26,992",0,1,223,0.0,0.0,1.0,1.0,1
9584,"I thought we were just gonna    capture him and, and you know, set him free in the country side where he can    maybe meet a friendly possom and a wisecracking owl.",Phoebe,sadness,negative,953,7,9,12,"00:08:23,669","00:08:34,888",0,0,223,0.0,0.8537117903930131,1.0,0.0,1
9587,Bob?,Phoebe,fear,negative,953,10,9,12,"0:08:39,101","0:08:39,663",0,1,223,0.0,0.0,1.0,1.0,1
9588,Bob!,Phoebe,sadness,negative,953,11,9,12,"0:08:39,663","0:08:43,283",0,0,223,0.0,0.8537117903930131,1.0,0.0,1
9589,Robert!,Phoebe,anger,negative,953,12,9,12,"00:08:43,397","00:08:45,815",0,1,223,0.0,0.0,1.0,1.0,1
9597,"Oh my god, we killed Bob!",Phoebe,sadness,negative,953,20,9,12,"00:09:05,586","00:09:09,506",0,0,223,0.0,0.13134027544507895,1.0,0.8461538461538461,1
9656,Ohh. Uh-huh. Uh-huh.  You'll get your turn!,Phoebe,anger,negative,961,1,5,12,"00:05:55,188","00:05:59,900",0,1,224,0.0,0.0,1.0,1.0,1
9658,Nothing!   This is not over!,Phoebe,anger,negative,961,3,5,12,"00:06:03,404","00:06:04,446",0,1,224,0.0,0.8537117903930131,1.0,0.0,2
9779,"All right. No, no, no, not a Richard thing, just put down the glass. And get out!",Phoebe,anger,negative,973,5,3,1,"00:12:50,853","00:12:56,065",0,1,225,0.0,0.0,1.0,1.0,1
9786,"All right, there are no questions in the happy place. Okay, just, the warm breeze, and the moonlight flowing through the trees....",Phoebe,joy,positive,973,12,3,1,"00:13:16,295","00:13:28,890",1,1,225,0.0,0.8537117903930131,1.0,0.0,2
9790,"Just-just, you know, the-the lovely waterfalls, and the, the trickling fountains.",Phoebe,joy,positive,973,16,3,1,"00:13:38,067","00:13:40,610",1,1,225,0.0,0.8537117903930131,1.0,0.0,3
9802,"Hey Rach, wanna hear the new song I'm thinkin' of singing this afternoon? I wrote it this morning in the shower.",Phoebe,joy,positive,976,0,2,6,"00:04:29,629","00:04:36,066",1,1,226,0.0,0.0,1.0,1.0,1
9872,Oh hey Joey! What's up?,Phoebe,joy,positive,984,0,5,22,"00:05:00,758","00:05:02,634",1,1,227,0.0,0.0,1.0,1.0,1
9890,I mean I think it's great!,Phoebe,joy,positive,986,4,5,14,"0:03:19,532","0:03:20,994",1,1,228,0.0,0.0,1.0,1.0,1
9908,"I mean pretty soon theyre gonna be having kids, and then theyre just gonna be hanging out with other couples who have kids.",Phoebe,sadness,negative,988,3,7,21,"00:18:49,461","00:18:56,092",0,0,229,0.0,0.0,1.0,1.0,1
9909,And then maybe theyre gonna have to leave the city to be near a,Phoebe,sadness,negative,988,4,7,21,"00:18:56,343","00:19:01,889",0,0,229,0.34615384615384615,0.0,0.0,1.0,2
9963,Good. Oh oh! Roger's having a dinner thing and he wanted me to invite you guys.,Phoebe,joy,positive,992,3,1,13,"00:15:56,789","00:15:59,540",1,1,230,0.0,0.0,1.0,1.0,1
10068,"Ooh, absolutely!",Phoebe,joy,positive,1005,1,5,7,"00:14:45,926","00:14:47,927",1,1,231,0.0,0.0,1.0,1.0,1
10077,"Okay, let's go!",Phoebe,joy,positive,1005,10,5,7,"00:15:16,373","00:15:18,499",1,1,231,0.0,0.8537117903930131,1.0,0.0,2
10081,"Okay, stop!",Phoebe,anger,negative,1005,14,5,7,"00:15:33,599","00:15:35,850",0,1,231,0.0,0.8537117903930131,1.0,0.0,3
10083,"Y'know I mean it was really exciting at first but now it's like, okay, so where are we gonna eat ever?",Phoebe,anger,negative,1005,16,5,7,"00:15:41,815","00:15:48,404",0,1,231,0.0,0.8537117903930131,1.0,0.0,4
10085,Thank you.,Phoebe,joy,positive,1005,18,5,7,"00:15:52,493","00:15:54,160",1,1,231,0.0,0.8537117903930131,1.0,0.0,5
10088,Go!,Phoebe,anger,negative,1005,20,5,7,"0:15:55,766","0:15:57,472",0,1,231,0.0,0.8537117903930131,1.0,0.0,6
10089,"Now, if after dinner you still really need to bust someone, I know a hot dog vendor who picks his nose.",Phoebe,disgust,negative,1005,21,5,7,"00:15:59,917","00:16:05,713",0,1,231,0.0,0.8537117903930131,1.0,0.0,7
10091,No but at Monicas you can eat cookies over the sink!,Phoebe,joy,positive,1006,1,6,18,"00:19:47,477","00:19:51,522",1,1,232,0.0,0.0,1.0,1.0,1
10104,This is the worst Christmas ever.,Phoebe,sadness,negative,1007,8,3,10,"00:19:05,602","00:19:08,062",0,0,233,0.0,0.0,1.0,1.0,1
10128,I don't even have a 'pl'.,Phoebe,joy,positive,1009,6,1,4,"0:14:10,829","0:14:13,867",1,1,234,0.0,0.0,1.0,1.0,1
10133,And-and a power tie?,Phoebe,joy,positive,1009,11,1,4,"0:14:55,195","0:14:56,530",1,1,234,0.0,0.8537117903930131,1.0,0.0,2
10139,"Oh, I wanna see! Lemme see! Lemme see!",Phoebe,joy,positive,1009,17,1,4,"00:15:22,713","00:15:28,259",1,1,234,0.0,0.8537117903930131,1.0,0.0,3
10169,"Uh-huh, me too. Ross, maybe I should've specified that I'd be needing a grown up doctor.",Phoebe,joy,positive,1012,3,5,3,"00:08:15,578","00:08:21,583",1,1,235,0.0,0.0,1.0,1.0,1
10171,Shh!,Phoebe,anger,negative,1012,5,5,3,"0:08:24,253","0:08:24,712",0,1,235,0.0,0.8537117903930131,1.0,0.0,2
10172,"Doogie, shh!",Phoebe,anger,negative,1012,6,5,3,"0:08:24,712","0:08:25,359",0,1,235,0.0,0.8537117903930131,1.0,0.0,3
10175,Go!,Phoebe,anger,negative,1012,9,5,3,"0:08:32,845","0:08:34,722",0,1,235,0.0,0.8537117903930131,1.0,0.0,4
10176,"Go little boy, go!",Phoebe,anger,negative,1012,10,5,3,"0:08:34,722","0:08:34,866",0,1,235,0.0,0.8537117903930131,1.0,0.0,5
10204,"Ross, thank God.",Phoebe,joy,positive,1016,7,3,17,"00:15:20,169","00:15:22,045",1,1,236,0.0,0.0,1.0,1.0,1
10206,I ate a bug.,Phoebe,disgust,negative,1016,9,3,17,"00:15:24,298","00:15:26,215",0,1,236,0.0,0.8537117903930131,1.0,0.0,2
10208,"Listen Ross, we ran out of gas, and we dont know where we are, so we cant get a tow truck.",Phoebe,fear,negative,1016,11,3,17,"00:15:33,098","00:15:37,393",0,1,236,0.0,0.8537117903930131,1.0,0.0,3
10221,"Oh, I know.",Phoebe,sadness,negative,1017,1,5,6,"0:12:31,462","0:12:32,464",0,0,237,0.0,0.0,1.0,1.0,1
10228,"Well, I've been reading up and for your information, minks are not very nice.",Phoebe,anger,negative,1017,8,5,6,"00:13:01,739","00:13:06,993",0,1,237,0.34615384615384615,0.0,0.0,1.0,1
10229,"Okay, I admit it!",Phoebe,anger,negative,1017,9,5,6,"0:13:08,996","0:13:10,623",0,1,237,0.0,0.6921987489673079,1.0,0.1891891891891892,2
10230,I love this coat!,Phoebe,joy,positive,1017,10,5,6,"0:13:10,623","0:13:11,743",1,1,237,0.0,0.8099316985779867,1.0,0.05128205128205128,3
10231,"Okay, Iit's the best thing I've ever had wrapped around me, including Phil Huntley!",Phoebe,joy,positive,1017,11,5,6,"00:13:11,874","00:13:16,294",1,1,237,0.0,0.8323689956331878,1.0,0.025,4
10233,He was fine!,Phoebe,joy,positive,1017,13,5,6,"0:13:18,598","0:13:20,235",1,1,237,0.0,0.7265632258663942,1.0,0.14893617021276595,5
10245,Thats it?!,Phoebe,anger,negative,1018,11,8,8,"0:17:02,813","0:17:03,648",0,1,238,0.0,0.0,1.0,1.0,1
10247,Come on!,Phoebe,anger,negative,1018,13,8,8,"0:17:05,442","0:17:06,307",0,1,238,0.0,0.8537117903930131,1.0,0.0,2
10248,"""We were on a break!""",Phoebe,anger,negative,1018,14,8,8,"0:17:06,400","0:17:09,332",0,1,238,0.0,0.8537117903930131,1.0,0.0,3
10249,"""No we werent!""",Phoebe,anger,negative,1018,15,8,8,"0:17:09,332","0:17:09,844",0,1,238,0.0,0.8537117903930131,1.0,0.0,4
10334,"Monica, leave him alone",Phoebe,anger,negative,1025,2,6,9,"0:11:54,214","0:11:56,135",0,1,239,0.0,0.0,1.0,1.0,1
10368,"Umm, well I sorta have some bad news, can I come in?",Phoebe,sadness,negative,1027,1,5,13,"00:05:48,181","00:05:52,851",0,0,240,0.0,0.0,1.0,1.0,1
10369,"Umm, well, umm Grandma died.",Phoebe,sadness,negative,1027,2,5,13,"00:05:56,606","00:06:03,153",0,0,240,0.34615384615384615,0.0,0.0,1.0,2
10370,"No, she just died today! Okay, umm, we're having a memorial service tomorrow.",Phoebe,sadness,negative,1027,3,5,13,"00:06:06,741","00:06:12,788",0,0,240,0.34615384615384615,0.0,0.0,1.0,3
10371,No you didn't!,Phoebe,joy,positive,1027,4,5,13,"00:06:16,000","00:06:17,459",1,1,240,0.34615384615384615,0.0,0.0,1.0,1
10372,"Well, lots of people! Look, are you coming to memorial service or not?",Phoebe,anger,negative,1027,5,5,13,"00:06:19,504","00:06:25,300",0,1,240,0.0,0.6567013772253947,1.0,0.23076923076923078,2
10373,"Fine. Okay, enjoy your concert.",Phoebe,disgust,negative,1027,6,5,13,"00:06:41,192","00:06:45,570",0,1,240,0.0,0.3170929507174049,1.0,0.6285714285714286,3
